old-entity,status,entity,end-date,notes,entry-date,start-date
44003190,301,44014669,,redirect HE entity to Cotswold District Council,2026-02-02,
44003191,301,44014765,,redirect HE entity to Cotswold District Council,2026-02-02,
44003192,301,44014689,,redirect HE entity to Cotswold District Council,2026-02-02,
44003193,301,44014737,,redirect HE entity to Cotswold District Council,2026-02-02,
44003194,301,44014740,,redirect HE entity to Cotswold District Council,2026-02-02,
44003195,301,44014680,,redirect HE entity to Cotswold District Council,2026-02-02,
44003196,301,44014768,,redirect HE entity to Cotswold District Council,2026-02-02,
44003197,301,44014701,,redirect HE entity to Cotswold District Council,2026-02-02,
44003198,301,44014724,,redirect HE entity to Cotswold District Council,2026-02-02,
44003199,301,44014723,,redirect HE entity to Cotswold District Council,2026-02-02,
44003200,301,44014753,,redirect HE entity to Cotswold District Council,2026-02-02,
44003201,301,44014725,,redirect HE entity to Cotswold District Council,2026-02-02,
44003202,301,44014642,,redirect HE entity to Cotswold District Council,2026-02-02,
44003203,301,44014643,,redirect HE entity to Cotswold District Council,2026-02-02,
44003204,301,44014647,,redirect HE entity to Cotswold District Council,2026-02-02,
44003205,301,44014754,,redirect HE entity to Cotswold District Council,2026-02-02,
44003206,301,44014702,,redirect HE entity to Cotswold District Council,2026-02-02,
44003207,301,44014743,,redirect HE entity to Cotswold District Council,2026-02-02,
44003208,301,44014775,,redirect HE entity to Cotswold District Council,2026-02-02,
44003209,301,44014700,,redirect HE entity to Cotswold District Council,2026-02-02,
44003210,301,44014652,,redirect HE entity to Cotswold District Council,2026-02-02,
44003211,301,44014744,,redirect HE entity to Cotswold District Council,2026-02-02,
44003212,301,44014653,,redirect HE entity to Cotswold District Council,2026-02-02,
44003213,301,44014745,,redirect HE entity to Cotswold District Council,2026-02-02,
44003214,301,44014654,,redirect HE entity to Cotswold District Council,2026-02-02,
44003215,301,44014686,,redirect HE entity to Cotswold District Council,2026-02-02,
44003216,301,44014769,,redirect HE entity to Cotswold District Council,2026-02-02,
44003217,301,44014784,,redirect HE entity to Cotswold District Council,2026-02-02,
44003218,301,44014770,,redirect HE entity to Cotswold District Council,2026-02-02,
44003219,301,44014741,,redirect HE entity to Cotswold District Council,2026-02-02,
44003220,301,44014698,,redirect HE entity to Cotswold District Council,2026-02-02,
44003221,301,44014644,,redirect HE entity to Cotswold District Council,2026-02-02,
44003222,301,44014645,,redirect HE entity to Cotswold District Council,2026-02-02,
44003223,301,44014648,,redirect HE entity to Cotswold District Council,2026-02-02,
44003224,301,44014649,,redirect HE entity to Cotswold District Council,2026-02-02,
44003225,301,44014758,,redirect HE entity to Cotswold District Council,2026-02-02,
44003226,301,44014646,,redirect HE entity to Cotswold District Council,2026-02-02,
44003227,301,44014759,,redirect HE entity to Cotswold District Council,2026-02-02,
44003228,301,44014729,,redirect HE entity to Cotswold District Council,2026-02-02,
44003229,301,44014730,,redirect HE entity to Cotswold District Council,2026-02-02,
44003230,301,44014695,,redirect HE entity to Cotswold District Council,2026-02-02,
44003231,301,44014760,,redirect HE entity to Cotswold District Council,2026-02-02,
44003232,301,44014714,,redirect HE entity to Cotswold District Council,2026-02-02,
44003233,301,44014771,,redirect HE entity to Cotswold District Council,2026-02-02,
44003234,301,44014756,,redirect HE entity to Cotswold District Council,2026-02-02,
44003235,301,44014678,,redirect HE entity to Cotswold District Council,2026-02-02,
44003236,301,44014772,,redirect HE entity to Cotswold District Council,2026-02-02,
44003237,301,44014722,,redirect HE entity to Cotswold District Council,2026-02-02,
44003238,301,44014712,,redirect HE entity to Cotswold District Council,2026-02-02,
44003239,301,44014773,,redirect HE entity to Cotswold District Council,2026-02-02,
44003240,301,44014713,,redirect HE entity to Cotswold District Council,2026-02-02,
44003241,301,44014677,,redirect HE entity to Cotswold District Council,2026-02-02,
44003242,301,44014655,,redirect HE entity to Cotswold District Council,2026-02-02,
44003243,301,44014656,,redirect HE entity to Cotswold District Council,2026-02-02,
44003244,301,44014761,,redirect HE entity to Cotswold District Council,2026-02-02,
44003245,301,44014657,,redirect HE entity to Cotswold District Council,2026-02-02,
44003246,301,44014777,,redirect HE entity to Cotswold District Council,2026-02-02,
44003247,301,44014762,,redirect HE entity to Cotswold District Council,2026-02-02,
44003248,301,44014670,,redirect HE entity to Cotswold District Council,2026-02-02,
44003249,301,44014658,,redirect HE entity to Cotswold District Council,2026-02-02,
44003250,301,44014715,,redirect HE entity to Cotswold District Council,2026-02-02,
44003251,301,44014781,,redirect HE entity to Cotswold District Council,2026-02-02,
44003252,301,44014746,,redirect HE entity to Cotswold District Council,2026-02-02,
44003253,301,44014763,,redirect HE entity to Cotswold District Council,2026-02-02,
44003254,301,44014739,,redirect HE entity to Cotswold District Council,2026-02-02,
44003255,301,44014728,,redirect HE entity to Cotswold District Council,2026-02-02,
44003256,301,44014727,,redirect HE entity to Cotswold District Council,2026-02-02,
44003257,301,44014699,,redirect HE entity to Cotswold District Council,2026-02-02,
44003258,301,44014676,,redirect HE entity to Cotswold District Council,2026-02-02,
44003259,301,44014673,,redirect HE entity to Cotswold District Council,2026-02-02,
44003260,301,44014679,,redirect HE entity to Cotswold District Council,2026-02-02,
44003261,301,44014682,,redirect HE entity to Cotswold District Council,2026-02-02,
44003262,301,44014703,,redirect HE entity to Cotswold District Council,2026-02-02,
44003263,301,44014778,,redirect HE entity to Cotswold District Council,2026-02-02,
44003264,301,44014764,,redirect HE entity to Cotswold District Council,2026-02-02,
44003265,301,44014704,,redirect HE entity to Cotswold District Council,2026-02-02,
44003266,301,44014705,,redirect HE entity to Cotswold District Council,2026-02-02,
44003267,301,44014683,,redirect HE entity to Cotswold District Council,2026-02-02,
44003268,301,44014782,,redirect HE entity to Cotswold District Council,2026-02-02,
44003269,301,44014711,,redirect HE entity to Cotswold District Council,2026-02-02,
44003270,301,44014671,,redirect HE entity to Cotswold District Council,2026-02-02,
44003271,301,44014672,,redirect HE entity to Cotswold District Council,2026-02-02,
44003272,301,44014690,,redirect HE entity to Cotswold District Council,2026-02-02,
44003273,301,44014691,,redirect HE entity to Cotswold District Council,2026-02-02,
44003274,301,44014692,,redirect HE entity to Cotswold District Council,2026-02-02,
44003275,301,44014675,,redirect HE entity to Cotswold District Council,2026-02-02,
44003276,301,44014742,,redirect HE entity to Cotswold District Council,2026-02-02,
44003277,301,44014707,,redirect HE entity to Cotswold District Council,2026-02-02,
44003278,301,44014717,,redirect HE entity to Cotswold District Council,2026-02-02,
44003279,301,44014684,,redirect HE entity to Cotswold District Council,2026-02-02,
44003280,301,44014718,,redirect HE entity to Cotswold District Council,2026-02-02,
44005740,301,44014750,,redirect HE entity to Cotswold District Council,2026-02-02,
44006675,301,44014776,,redirect HE entity to Cotswold District Council,2026-02-02,
44006676,301,44014757,,redirect HE entity to Cotswold District Council,2026-02-02,
44006678,301,44014785,,redirect HE entity to Cotswold District Council,2026-02-02,
44008733,301,44014809,,redirect HE entity to London Borough of Brent,2026-02-02,
44008831,301,44014808,,redirect HE entity to London Borough of Brent,2026-02-02,
44008835,301,44014813,,redirect HE entity to London Borough of Brent,2026-02-02,
44008886,301,44014802,,redirect HE entity to London Borough of Brent,2026-02-02,
44008892,301,44014811,,redirect HE entity to London Borough of Brent,2026-02-02,
44008893,301,44014807,,redirect HE entity to London Borough of Brent,2026-02-02,
44008899,301,44014814,,redirect HE entity to London Borough of Brent,2026-02-02,
44008902,301,44014800,,redirect HE entity to London Borough of Brent,2026-02-02,
44008903,301,44014815,,redirect HE entity to London Borough of Brent,2026-02-02,
44008905,301,44014804,,redirect HE entity to London Borough of Brent,2026-02-02,
44008907,301,44014806,,redirect HE entity to London Borough of Brent,2026-02-02,
44008908,301,44014810,,redirect HE entity to London Borough of Brent,2026-02-02,
44008910,301,44014812,,redirect HE entity to London Borough of Brent,2026-02-02,
44004482,410,,,Removal of HE CA single-match to multiple CA,2026-02-06,
44006087,410,,,Removal of HE CA single-match to multiple CA,2026-02-06,
44006082,410,,,Removal of HE CA single-match to multiple CA,2026-02-06,
44009315,410,,,Removal of HE CA single-match to multiple CA,2026-02-06,
44002581,301,44014795,,redirect HE single-match to LPA entity,2026-02-06,
44002585,301,44014790,,redirect HE single-match to LPA entity,2026-02-06,
44000240,301,44014639,,redirect HE single-match to LPA entity,2026-02-06,
44000237,301,44014636,,redirect HE single-match to LPA entity,2026-02-06,
44000523,301,44014634,,redirect HE single-match to LPA entity,2026-02-06,
44000524,301,44014629,,redirect HE single-match to LPA entity,2026-02-06,
44000522,301,44014628,,redirect HE single-match to LPA entity,2026-02-06,
44001379,301,44014579,,redirect HE single-match to LPA entity,2026-02-06,
44000784,301,44014483,,redirect HE single-match to LPA entity,2026-02-06,
44006257,301,44014439,,redirect HE single-match to LPA entity,2026-02-06,
44002022,301,44014276,,redirect HE single-match to LPA entity,2026-02-06,
44002060,301,44014276,,redirect HE single-match to LPA entity,2026-02-06,
44001892,301,44014267,,redirect HE single-match to LPA entity,2026-02-06,
44001852,301,44014265,,redirect HE single-match to LPA entity,2026-02-06,
44002154,301,44014262,,redirect HE single-match to LPA entity,2026-02-06,
44002132,301,44014261,,redirect HE single-match to LPA entity,2026-02-06,
44002146,301,44014255,,redirect HE single-match to LPA entity,2026-02-06,
44002246,301,44014255,,redirect HE single-match to LPA entity,2026-02-06,
44001917,301,44014254,,redirect HE single-match to LPA entity,2026-02-06,
44006739,301,44014247,,redirect HE single-match to LPA entity,2026-02-06,
44006755,301,44014247,,redirect HE single-match to LPA entity,2026-02-06,
44006740,301,44014235,,redirect HE single-match to LPA entity,2026-02-06,
44006757,301,44014235,,redirect HE single-match to LPA entity,2026-02-06,
44006738,301,44014217,,redirect HE single-match to LPA entity,2026-02-06,
44006756,301,44014217,,redirect HE single-match to LPA entity,2026-02-06,
44000174,301,44014148,,redirect HE single-match to LPA entity,2026-02-06,
44002535,301,44014146,,redirect HE single-match to LPA entity,2026-02-06,
44002537,301,44014140,,redirect HE single-match to LPA entity,2026-02-06,
44002526,301,44014137,,redirect HE single-match to LPA entity,2026-02-06,
44002520,301,44014130,,redirect HE single-match to LPA entity,2026-02-06,
44001699,301,44013432,,redirect HE single-match to LPA entity,2026-02-06,
44006525,301,44013428,,redirect HE single-match to LPA entity,2026-02-06,
44001690,301,44013408,,redirect HE single-match to LPA entity,2026-02-06,
44001696,301,44013407,,redirect HE single-match to LPA entity,2026-02-06,
44006524,301,44013395,,redirect HE single-match to LPA entity,2026-02-06,
44004524,301,44013372,,redirect HE single-match to LPA entity,2026-02-06,
44004534,301,44013355,,redirect HE single-match to LPA entity,2026-02-06,
44006863,301,44012800,,redirect HE single-match to LPA entity,2026-02-06,
44006864,301,44012800,,redirect HE single-match to LPA entity,2026-02-06,
44006865,301,44012800,,redirect HE single-match to LPA entity,2026-02-06,
44006866,301,44012800,,redirect HE single-match to LPA entity,2026-02-06,
44006867,301,44012800,,redirect HE single-match to LPA entity,2026-02-06,
44006869,301,44012800,,redirect HE single-match to LPA entity,2026-02-06,
44005462,301,44010622,,redirect HE single-match to LPA entity,2026-02-06,
44001286,301,44010589,,redirect HE single-match to LPA entity,2026-02-06,
44004415,301,44010475,,redirect HE single-match to LPA entity,2026-02-06,
44006874,301,44010264,,redirect HE single-match to LPA entity,2026-02-06,
44005715,301,44010212,,redirect HE single-match to LPA entity,2026-02-06,
44006904,301,44010154,,redirect HE single-match to LPA entity,2026-02-06,
44006905,301,44010154,,redirect HE single-match to LPA entity,2026-02-06,
44003430,301,44008877,,redirect HE single-match to LPA entity,2026-02-06,
44006858,301,44008839,,redirect HE single-match to LPA entity,2026-02-06,
44006859,301,44008838,,redirect HE single-match to LPA entity,2026-02-06,
44006851,301,44008836,,redirect HE single-match to LPA entity,2026-02-06,
44006856,301,44008832,,redirect HE single-match to LPA entity,2026-02-06,
44006853,301,44008830,,redirect HE single-match to LPA entity,2026-02-06,
44006857,301,44008827,,redirect HE single-match to LPA entity,2026-02-06,
44006849,301,44008826,,redirect HE single-match to LPA entity,2026-02-06,
44005067,301,44007924,,redirect HE single-match to LPA entity,2026-02-06,
44003023,301,44007923,,redirect HE single-match to LPA entity,2026-02-06,
44005068,301,44007920,,redirect HE single-match to LPA entity,2026-02-06,
44010672,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010673,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010674,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010675,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010676,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010677,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010678,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010679,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010680,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010681,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010682,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010683,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010684,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010685,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010686,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010687,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010688,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010689,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010690,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010691,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010692,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010693,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010694,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010695,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010696,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010697,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010698,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010699,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010700,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010701,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010702,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010703,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010704,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
44010705,410,,,Removal of scraped THA CA data without geometry due to submission from the LPA,2026-02-09,
